fund_id,security_key,pos_size
199710,L@010405@01@,0.0024548795
199710,L@010443@01@,0.0003734239
199710,L@010466@01@,0.0013338682
199710,L@010726@06@,0.0096681006
199710,L@010735@01@,0.0025513440
199710,L@010787@01@,0.0007775403
199710,L@010991@01@,0.0025281429
199710,L@011264@01@,0.0252802931
199710,L@011446@01@,0.0010817247
199710,L@011456@01@,0.0003780329
199710,L@011584@01@,0.0149906147
199710,L@011600@01@,0.0009785186
199710,L@011944@04@,0.0031000865
199710,L@012445@01@,0.0020349845
199710,L@012625@01@,0.0006984442
199710,L@012840@01@,0.0032332984
199710,L@012886@04@,0.0129111009
199710,L@013092@03@,0.0030610536
199710,L@013540@01@,0.0016558541
199710,L@013646@01@,0.0001310536
199710,L@013714@03@,0.0211913846
199710,L@014352@01@,0.0019492937
199710,L@015520@01@,0.0248913169
199710,L@016477@03@,0.0153516782
199710,L@016582@01@,0.0012733924
199710,L@016721@01@,0.0017533421
199710,L@017812@01@,0.0112940744
199710,L@018289@01@,0.0003234913
199710,L@018339@01@,0.0016856133
199710,L@018479@02@,0.0029339185
199710,L@018479@03@,0.0005243683
199710,L@018675@01@,0.0065190620
199710,L@018792@01@,0.0005792334
199710,L@019391@01@,0.0008668779
199710,L@019402@01@,0.0047453372
199710,L@019507@01@,0.0054609249
199710,L@019516@01@,0.0010443935
199710,L@020113@01@,0.0021885715
199710,L@020235@01@,0.0010290473
199710,L@020619@01@,0.0002360316
199710,L@021487@01@,0.0033644307
199710,L@021828@01@,0.0035102633
199710,L@023697@01@,0.0008282851
199710,L@023898@01@,0.0008454026
199710,L@024291@01@,0.0054216390
199710,L@024893@01@,0.0021957557
199710,L@024978@01@,0.0024590283
199710,L@025357@01@,0.0050607864
199710,L@025389@03@,0.0013300031
199710,L@028191@01@,0.0018581850
199710,L@028194@01@,0.0007664456
199710,L@028742@01@,0.0028159921
199710,L@029001@01@,0.0011059488
199710,L@029206@01@,0.0012201599
199710,L@029392@01@,0.0059859920
199710,L@029736@01@,0.0013731999
199710,L@029968@01@,0.0007691283
199710,L@030259@01@,0.0005520081
199710,L@030463@01@,0.0038893388
199710,L@030877@01@,0.0009606224
199710,L@031203@01@,0.0017468262
199710,L@060979@01@,0.0051843631
199710,L@060992@01@,0.0044501363
199710,L@062378@01@,0.0135759152
199710,L@063422@01@,0.0053620730
199710,L@063605@02@,0.0011767111
199710,L@064030@01@,0.0024485700
199710,L@064891@01@,0.0146132112
199710,L@065399@01@,0.0013622598
199710,L@065459@03@,0.0023138302
199710,L@066065@01@,0.0096280007
199710,L@066446@01@,0.0115175322
199710,L@100041@01W@,0.0029974575
199710,L@111103@01@,0.0013320494
199710,L@111873@02@,0.0301446188
199710,L@117861@01@,0.0031241591
199710,L@118122@04@,0.0098214056
199710,L@120444@01@,0.0054006088
199710,L@122380@01@,0.0081125004
199710,L@126136@03@,0.0196242779
199710,L@128978@01@,0.0073524178
199710,L@140760@01@,0.0015710173
199710,L@142460@01@,0.0005575782
199710,L@145977@01@,0.0181858707
199710,L@148249@01@,0.0000758316
199710,L@148313@01@,0.0021445870
199710,L@148410@01@,0.0001335720
199710,L@148531@01@,0.0016107816
199710,L@148950@01@,0.0069163665
199710,L@149177@01@,0.0129069425
199710,L@150139@01@,0.0122341895
199710,L@150481@01@,0.0023470691
199710,L@155754@01@,0.0054431697
199710,L@157415@01@,0.0005088114
199710,L@160684@02@,0.0052164076
199710,L@161120@01@,0.0060265344
199710,L@162129@01@,0.0011242506
199710,L@162254@01@,0.0036900656
199710,L@162401@01@,0.0019177634
199710,L@162957@01@,0.0017276400
199710,L@163946@01@,0.0035617806
199710,L@164363@03@,0.0006115741
199710,L@164680@01@,0.0005716892
199710,L@165051@01@,0.0050448095
199710,L@165914@01@,0.0144091472
199710,L@166230@01@,0.0000254519
199710,L@166563@01@,0.0003209059
199710,L@170617@01@,0.0081081772
199710,L@170758@01@,0.0013947982
199710,L@170841@01@,0.0039314553
199710,L@171049@01@,0.0014278551
199710,L@174147@01@,0.0087224552
199710,L@175319@01@,0.0313326046
199710,L@175900@01@,0.0044178804
199710,L@178806@01@,0.0069069229
199710,L@179077@01@,0.0014012718
199710,L@179957@01@,0.0004361020
199710,L@180405@01@,0.0159702692
199710,L@180483@01@,0.0005865655
199710,L@180562@01@,0.0012242402
199710,L@181269@01@,0.0005978421
199710,L@183736@01@,0.0022162173
199710,L@184323@01@,0.0038717871
199710,L@185229@01@,0.0025275860
199710,L@185318@01@,0.0031871242
199710,L@185334@01@,0.0013089732
199710,L@186392@01@,0.0026104779
199710,L@186437@01@,0.0000439923
199710,L@187551@01@,0.0017613830
199710,L@189490@01@,0.0007458832
199710,L@198058@01@,0.0124475406
199710,L@274165@01@,0.0008527457
199710,S@002698@01@,0.0102955895
199710,S@003835@01@,0.0041173263
199710,S@136384@01@,0.0540231392
199710,S@174901@01@,0.0197340660
200357,L@003905@01@,0.0378137343
200357,L@004367@01@,0.0263298936
200357,L@005667@01@,0.0223560501
200357,L@008253@01@,0.0081323609
200357,L@012053@01@,0.0465937853
200357,L@015709@01@,0.0156833902
200357,L@020113@01@,0.0014833178
200357,L@024379@01@,0.0843560025
200357,L@024975@01@,0.0569459461
200357,L@027786@01@,0.0736444294
200357,L@029386@01@,0.0204635728
200357,L@029901@01@,0.0443725176
200357,L@061302@01@,0.0454518534
200357,L@064135@01@,0.0103818746
200357,L@064853@01@,0.0662758425
200357,L@065009@01@,0.0451496169
200357,L@135788@02@,0.0248399489
200357,L@145046@01@,0.1091979817
200357,L@149337@01@,0.0560393780
200357,L@156633@01@,0.0280430596
200357,L@156861@01@,0.0602724068
200357,L@158354@01@,0.0645468459
200357,L@163878@01@,0.0516261905
200509,L@001618@01@,0.0126305055
200509,L@001690@01@,0.0015513540
200509,L@001860@01@,0.0297666136
200509,L@001982@01@,0.0015627386
200509,L@002176@02@,0.0030988464
200509,L@002820@02@,0.0484852940
200509,L@003129@01@,0.0037746539
200509,L@005581@01@,0.0274072494
200509,L@005621@01@,0.0007476900
200509,L@006528@01@,0.0513016433
200509,L@006682@01@,0.0484432690
200509,L@006737@01@,0.0203477703
200509,L@007257@01@,0.0006729866
200509,L@007566@01@,0.0009431199
200509,L@008515@02@,0.0018102032
200509,L@008582@02@,0.0109015042
200509,L@009481@01@,0.0005489244
200509,L@009761@01@,0.0011848629
200509,L@009919@01@,0.0001505233
200509,L@010581@01@,0.0015902447
200509,L@010917@01@,0.0203452352
200509,L@011796@02@,0.0073823715
200509,L@012151@01@,0.0057292571
200509,L@013003@02@,0.0098976698
200509,L@013071@01@,0.0020357184
200509,L@013174@01@,0.0005908862
200509,L@014316@01@,0.0012447526
200509,L@014359@02@,0.0009357073
200509,L@014934@01@,0.0010275987
200509,L@015055@01@,0.0376436450
200509,L@017073@01@,0.0015326975
200509,L@017689@01@,0.0010396407
200509,L@018169@01@,0.0029190427
200509,L@019129@02@,0.0017058464
200509,L@019433@01@,0.1113751382
200509,L@023768@01@,0.0095419260
200509,L@025726@01@,0.0085091274
200509,L@026021@01@,0.0177087020
200509,L@028456@02W@,0.2557393312
200509,L@029131@01@,0.0119556412
200509,L@029734@01@,0.0040164096
200509,L@030059@01@,0.0011372049
200509,L@061153@01@,0.0112603670
200509,L@061562@01@,0.0209510904
200509,L@063139@01@,0.0004877400
200509,L@064275@01@,0.0115571525
200509,L@065343@01@,0.0055701081
200509,L@066371@01@,0.0003887466
200509,L@102983@90@,0.0029583573
200509,L@120456@01@,0.0000982432
200509,L@121142@01@,0.0134841688
200509,L@124254@01@,0.0370851681
200509,L@143710@01@,0.0024516324
200509,L@160684@02@,0.0048720278
200509,L@161813@01@,0.0009423360
200509,L@162909@01@,0.0038323938
200509,L@163036@01@,0.0664798766
200509,L@164086@01@,0.0082622599
200509,L@164585@01@,0.0011062894
200509,L@165075@01@,0.0067349197
200509,L@165743@01@,0.0059168390
200509,L@184116@90@,0.0014283176
200509,L@186785@01@,0.0032573252
200509,L@186823@01@,0.0009707992
200509,L@187128@01@,0.0044747754
200509,L@187766@01@,0.0044955080
200564,L@003342@01@,0.0082219299
200564,L@006565@01@,0.1019030437
200564,L@008599@01@,0.0340551399
200564,L@009125@01@,0.0188605916
200564,L@010789@01@,0.0921110734
200564,L@017553@01@,0.0237737205
200564,L@030870@01@,0.1320551634
200564,L@064346@01@,0.0112392316
200564,L@100057@01W@,0.0129454490
200564,L@112624@01@,0.0147496676
200564,L@133825@01@,0.0317490771
200564,L@141389@01@,0.0098478198
200564,L@156613@01@,0.0427622125
200564,L@176255@01@,0.0572093204
200564,L@177127@01@,0.0332421064
200564,L@186129@01@,0.0343862809
200564,L@187722@01@,0.0041702040
200564,L@188157@01@,0.0336141996
200564,L@206365@01@,0.1037580371
200564,L@235119@01W@,0.0452115238
200564,L@241878@01W@,0.0085892593
200564,L@260893@01@,0.0519868582
200564,L@264387@01@,0.0875384435
200564,L@316264@01W@,0.0060196524
200832,L@001119@01@,0.0176415853
200832,L@001920@01@,0.0000128804
200832,L@002817@01@,0.0000011975
200832,L@002991@01@,0.0000033569
200832,L@003835@01@,0.0000013305
200832,L@004560@01@,0.0000485917
200832,L@004611@02@,0.0000011935
200832,L@005024@01@,0.0098682605
200832,L@005024@03@,0.0011466538
200832,L@006097@01@,0.0000584438
200832,L@008307@01@,0.0005728255
200832,L@008335@01@,0.0022558507
200832,L@008530@01@,0.0000872212
200832,L@010713@01@,0.0165076796
200832,L@013072@01@,0.0002889424
200832,L@013935@01@,0.0070049800
200832,L@014438@01@,0.0000385045
200832,L@014659@01@,0.0006137901
200832,L@014661@01@,0.0013850654
200832,L@014667@01@,0.0047509419
200832,L@014682@01@,0.0062832674
200832,L@014691@01@,0.0007347670
200832,L@014694@01@,0.0002033891
200832,L@014705@01@,0.0093701081
200832,L@014718@01@,0.0020868874
200832,L@014725@01@,0.0011927519
200832,L@014729@01@,0.0155291772
200832,L@014735@01@,0.0040814700
200832,L@014743@01@,0.0026369288
200832,L@014750@01@,0.0069706426
200832,L@014757@01@,0.0001525025
200832,L@014760@01@,0.0027837711
200832,L@014763@01@,0.0174147207
200832,L@014769@01@,0.0007289725
200832,L@014770@01@,0.0159441363
200832,L@014771@01@,0.0010404869
200832,L@014793@01@,0.0000404650
200832,L@014804@01@,0.0102966987
200832,L@014846@01@,0.0064370702
200832,L@014995@01@,0.0047813761
200832,L@015210@01@,0.0075079948
200832,L@015464@01@,0.0015804935
200832,L@016093@01@,0.0038652373
200832,L@016578@01@,0.0027035542
200832,L@016579@01@,0.0063263294
200832,L@016654@01@,0.0130168218
200832,L@017210@01@,0.0320349038
200832,L@017280@01@,0.0038724795
200832,L@017330@01@,0.0031158791
200832,L@017402@01@,0.0136135221
200832,L@017411@01@,0.0044005965
200832,L@017604@01@,0.0061138552
200832,L@017605@01@,0.0010918844
200832,L@017609@01@,0.0065313671
200832,L@017839@01@,0.0017662363
200832,L@018046@01@,0.0063400124
200832,L@018242@01@,0.0009168127
200832,L@018243@01@,0.0019351997
200832,L@018244@01@,0.0006164667
200832,L@018245@01@,0.0001774551
200832,L@018817@01@,0.0005039964
200832,L@018872@01@,0.0000300998
200832,L@019038@01@,0.0006296527
200832,L@019249@01@,0.0002364024
200832,L@019545@01@,0.0005931353
200832,L@019565@90@,0.0003987844
200832,L@020013@01@,0.0124469986
200832,L@020912@01@,0.0034145147
200832,L@021711@01@,0.0073598409
200832,L@023803@01@,0.0023991079
200832,L@024192@01@,0.0006267527
200832,L@024476@01@,0.0058498285
200832,L@024683@01@,0.0099496255
200832,L@024805@01@,0.0002306949
200832,L@024818@01@,0.0020190007
200832,L@024866@01@,0.0033380417
200832,L@024893@01@,0.0000014190
200832,L@024939@01@,0.0019019789
200832,L@025329@01@,0.0155734019
200832,L@025591@01@,0.0012699249
200832,L@025593@01@,0.0152194258
200832,L@025597@01@,0.0032357222
200832,L@025742@01@,0.0003344236
200832,L@026116@01@,0.0023702539
200832,L@027826@01@,0.0068486412
200832,L@027947@01@,0.0018627830
200832,L@028143@01@,0.0011237152
200832,L@028272@90@,0.0000545940
200832,L@028308@01@,0.0022836572
200832,L@028336@01@,0.0014614901
200832,L@028404@01@,0.0004792244
200832,L@028459@01@,0.0065025212
200832,L@028605@01@,0.0020843605
200832,L@028843@01@,0.0023858296
200832,L@028943@01@,0.0021853140
200832,L@029006@01@,0.0016348117
200832,L@029455@01@,0.0024273670
200832,L@029486@01@,0.0037188458
200832,L@062374@01@,0.0000704501
200832,L@062634@01@,0.0002297029
200832,L@064582@01@,0.0000771193
200832,L@064768@01@,0.0000715828
200832,L@065345@01@,0.0043965187
200832,L@065886@01@,0.0018259303
200832,L@106133@01@,0.0123880981
200832,L@108132@01@,0.0357808210
200832,L@115557@01@,0.0010724401
200832,L@120819@01@,0.0083460240
200832,L@120820@01@,0.0001317103
200832,L@125240@01@,0.0000184059
200832,L@125527@01@,0.0013781603
200832,L@126356@01@,0.0004661149
200832,L@134044@01@,0.0000438780
200832,L@135184@01@,0.0061070751
200832,L@136384@01@,0.0017457473
200832,L@136424@01@,0.0012927186
200832,L@136725@01@,0.0000605082
200832,L@140857@01@,0.0158929713
200832,L@145414@01@,0.0003334329
200832,L@147831@01@,0.0039824420
200832,L@149265@01@,0.0033094499
200832,L@150241@01@,0.0003919578
200832,L@150243@01@,0.0003560089
200832,L@151572@01@,0.0065853102
200832,L@151621@01@,0.0004477454
200832,L@152013@01@,0.0015766874
200832,L@153253@01@,0.0050500869
200832,L@154117@01@,0.0080100568
200832,L@154118@01@,0.0032760738
200832,L@154585@01@,0.0039924835
200832,L@154609@01@,0.0077905515
200832,L@154673@01@,0.0219646692
200832,L@155323@01@,0.0015864955
200832,L@155895@01@,0.0039180336
200832,L@155915@01@,0.0050803842
200832,L@157040@01@,0.0018741942
200832,L@157041@01@,0.0031262813
200832,L@157480@01@,0.0003054752
200832,L@157583@01@,0.0027526999
200832,L@160252@02@,0.0004959169
200832,L@160935@01@,0.0026171482
200832,L@161954@04@,0.0064288750
200832,L@162124@01@,0.0106229233
200832,L@162858@01@,0.0030763042
200832,L@163024@01@,0.0058023827
200832,L@163025@01@,0.0031148917
200832,L@163632@01@,0.0158869494
200832,L@163807@01@,0.0057173371
200832,L@163846@01@,0.0001397796
200832,L@163899@01@,0.0093759215
200832,L@164011@01@,0.0124935890
200832,L@164684@01@,0.0037611790
200832,L@164688@01@,0.0020767001
200832,L@165775@01@,0.0156374332
200832,L@166730@01@,0.0001630391
200832,L@170354@01@,0.0093915816
200832,L@170771@01@,0.0042101028
200832,L@170966@01@,0.0085138706
200832,L@174095@01@,0.0148198344
200832,L@174319@01@,0.0053193378
200832,L@174926@01@,0.0130752632
200832,L@174999@01@,0.0025951755
200832,L@176100@01@,0.0054154680
200832,L@176333@01@,0.0325812884
200832,L@176559@01@,0.0125470599
200832,L@176560@01@,0.0011492814
200832,L@176794@01@,0.0112896459
200832,L@177244@01@,0.0130738225
200832,L@177280@01@,0.0115668392
200832,L@177532@01@,0.0018824943
200832,L@177786@01@,0.0009691452
200832,L@177792@01@,0.0037197506
200832,L@178013@01@,0.0148237478
200832,L@178015@01@,0.0000013085
200832,L@178021@01@,0.0048199138
200832,L@178144@01@,0.0044887727
200832,L@178430@01@,0.0047810911
200832,L@182379@01@,0.0001575889
200832,L@183919@01@,0.0058422852
200832,L@183933@01@,0.0085757570
200832,L@184222@01@,0.0023935663
200832,L@184364@01@,0.0018810608
200832,L@184768@01@,0.0047062291
200832,L@184936@01@,0.0004840479
200832,L@185484@01@,0.0079820137
200832,L@185593@01@,0.0030963698
200832,L@185608@01@,0.0015758914
200832,L@185965@01@,0.0033330196
200832,L@186329@01@,0.0027524082
200832,L@186331@01@,0.0049411599
200832,L@186990@01@,0.0039731804
200832,L@186993@01@,0.0012123764
200832,L@187099@01@,0.0005222826
200832,L@187290@01@,0.0001424539
200832,L@260847@01@,0.0027041342
200832,L@260852@01@,0.0011727668
200832,L@260853@01@,0.0048878468
200832,L@264468@01@,0.0006668406
200832,S@182379@01@,0.0002395057
200865,L@001487@01@,0.0432746001
200865,L@001920@01@,0.0359706394
200865,L@003036@01@,0.0467394218
200865,L@005018@01@,0.0888697878
200865,L@007152@01@,0.0887871683
200865,L@014538@90@,0.0503119081
200865,L@014624@01@,0.0899906531
200865,L@020600@01@,0.0218724459
200865,L@025283@01@,0.0659497157
200865,L@061763@01@,0.0348602086
200865,L@063639@01@,0.0778421983
200865,L@160644@01@,0.0264620204
200865,L@164755@01@,0.0482942723
200865,L@165264@01@,0.0587838814
200865,L@170375@01@,0.0432904549
200865,L@176766@01@,0.0410595834
200865,L@186783@01@,0.0705879778
200865,L@282189@01@,0.0670530498
200922,L@001072@01@,0.0009001670
200922,L@001177@01@,0.0085665993
200922,L@001449@01@,0.0000883526
200922,L@001487@01@,0.0061595836
200922,L@001487@11@,0.0000638407
200922,L@001602@01@,0.0126147121
200922,L@001678@01@,0.0102017634
200922,L@001690@01@,0.0122931805
200922,L@001722@01@,0.0000572251
200922,L@002002@01@,0.0012095369
200922,L@002136@01@,0.0139340702
200922,L@002176@02@,0.0201223139
200922,L@002270@01@,0.0228436124
200922,L@002285@01@,0.0001884544
200922,L@002403@01@,0.0004105875
200922,L@002547@01@,0.0000549080
200922,L@002940@03@,0.0010638764
200922,L@002968@01@,0.0164532047
200922,L@002991@01@,0.0077880658
200922,L@003243@01@,0.0176983010
200922,L@003336@01@,0.0051285406
200922,L@003424@01@,0.0012321403
200922,L@003439@01@,0.0000836875
200922,L@003505@01@,0.0000746773
200922,L@003813@01@,0.0031533695
200922,L@003835@01@,0.0055645551
200922,L@003964@01@,0.0128474133
200922,L@003980@01@,0.0000732680
200922,L@004199@01@,0.0000598247
200922,L@004503@01@,0.0000449809
200922,L@004517@01@,0.0000713799
200922,L@004640@01@,0.0163467415
200922,L@004674@01@,0.0165899750
200922,L@004818@01@,0.0070381677
200922,L@004839@01@,0.0000433938
200922,L@005046@01@,0.0000613025
200922,L@005047@01@,0.0001369190
200922,L@005439@01@,0.0039156000
200922,L@005606@01@,0.0027551895
200922,L@005680@01@,0.0000870027
200922,L@006008@01@,0.0088666305
200922,L@006066@01@,0.0002298638
200922,L@006266@01@,0.0121031217
200922,L@006435@01@,0.0000973877
200922,L@006509@01@,0.0011828301
200922,L@006730@01@,0.0085077863
200922,L@006737@01@,0.0001024918
200922,L@006781@01@,0.0231023263
200922,L@007085@01@,0.0000624920
200922,L@007152@01@,0.0153507600
200922,L@007171@01@,0.0000741142
200922,L@007228@01@,0.0000469481
200922,L@007241@01@,0.0086130518
200922,L@007257@01@,0.0106965471
200922,L@007366@01@,0.0034870924
200922,L@007435@01@,0.0001275634
200922,L@007647@01@,0.0124329487
200922,L@007923@01@,0.0022511235
200922,L@007985@01@,0.0118208406
200922,L@008007@01@,0.0005911472
200922,L@008068@01@,0.0132862544
200922,L@008151@01@,0.0000416613
200922,L@008479@01@,0.0000854829
200922,L@008530@01@,0.0147424582
200922,L@008543@01@,0.0039273566
200922,L@008549@01@,0.0004535126
200922,L@008762@01@,0.0000451995
200922,L@009899@01@,0.0000614321
200922,L@010195@01@,0.0008606989
200922,L@010813@01@,0.0052375351
200922,L@010903@01@,0.0075022466
200922,L@011060@01@,0.0002226652
200922,L@011094@01@,0.0130262403
200922,L@011191@01@,0.0006423106
200922,L@011259@01@,0.0029590169
200922,L@011399@01@,0.0159306303
200922,L@011506@01@,0.0000896618
200922,L@011672@01@,0.0000472167
200922,L@011687@01@,0.0131959906
200922,L@011923@01@,0.0000925658
200922,L@011925@01@,0.0000575034
200922,L@012053@01@,0.0117096137
200922,L@012141@01@,0.0147028165
200922,L@012142@01@,0.0106767006
200922,L@012206@01@,0.0040127211
200922,L@012978@01@,0.0000586383
200922,L@013200@01@,0.0000191512
200922,L@013288@01@,0.0000040625
200922,L@014538@90@,0.0017685823
200922,L@014590@02@,0.0185728148
200922,L@014894@90@,0.0031656474
200922,L@014924@02@,0.0008812522
200922,L@014934@01@,0.0144658657
200922,L@015220@01@,0.0000045174
200922,L@015855@01@,0.0220770054
200922,L@016245@01@,0.0000513219
200922,L@016477@03@,0.0058158208
200922,L@016981@01@,0.0009789908
200922,L@017010@01@,0.0510235950
200922,L@018086@01@,0.0142227029
200922,L@018110@01@,0.0004303702
200922,L@018309@01@,0.0001026711
200922,L@019057@01@,0.0005028756
200922,L@019529@01@,0.0000377842
200922,L@020653@01@,0.0200632513
200922,L@020779@01@,0.0170503557
200922,L@022086@01@,0.0007169025
200922,L@024800@01@,0.0061461008
200922,L@024844@03@,0.0011323650
200922,L@024856@01@,0.0042925100
200922,L@024878@01@,0.0011869549
200922,L@024996@01@,0.0000122001
200922,L@025056@01@,0.0000675246
200922,L@025180@01@,0.0119751198
200922,L@025627@01@,0.0001992695
200922,L@025877@01@,0.0131088439
200922,L@025922@01@,0.0006247794
200922,L@027199@01@,0.0010193841
200922,L@027786@01@,0.0000423929
200922,L@028034@01@,0.0032535964
200922,L@028080@01@,0.0015130553
200922,L@028410@01@,0.0006390202
200922,L@028564@01@,0.0009033320
200922,L@028733@01@,0.0000637905
200922,L@028919@01@,0.0000684082
200922,L@029028@01@,0.0000451478
200922,L@029108@01@,0.0037201617
200922,L@029246@01@,0.0008155263
200922,L@029791@01@,0.0010304829
200922,L@030146@01@,0.0011597952
200922,L@030990@01@,0.0095213000
200922,L@031887@01@,0.0000634771
200922,L@032280@01@,0.0001042454
200922,L@060900@01@,0.0140805980
200922,L@060931@01@,0.0008951397
200922,L@061129@01@,0.0141412904
200922,L@061388@01@,0.0127124544
200922,L@061399@01@,0.0008545071
200922,L@061513@01@,0.0000519558
200922,L@061591@01@,0.0148299066
200922,L@062689@05@,0.0001980266
200922,L@062732@01@,0.0009495880
200922,L@063185@01@,0.0172256008
200922,L@063288@01@,0.0008592257
200922,L@063645@01@,0.0134501951
200922,L@063892@01@,0.0056000445
200922,L@065006@01@,0.0008792981
200922,L@065026@01@,0.0009218548
200922,L@065556@01@,0.0001758465
200922,L@066654@01@,0.0008314955
200922,L@110685@01@,0.0210433006
200922,L@111880@01@,0.0000727919
200922,L@112158@01@,0.0010228331
200922,L@112721@01@,0.0009372882
200922,L@112876@01@,0.0005298540
200922,L@116029@01@,0.0000909902
200922,L@117768@01@,0.0062289690
200922,L@122172@01@,0.0012305325
200922,L@124394@01@,0.0006870382
200922,L@133768@04@,0.0000565441
200922,L@133905@01@,0.0006636407
200922,L@136648@02@,0.0275509246
200922,L@137310@01@,0.0168511216
200922,L@137704@01@,0.0009871516
200922,L@142088@01@,0.0006471311
200922,L@142953@01@,0.0001240957
200922,L@143356@01@,0.0026068471
200922,L@143640@01@,0.0001171633
200922,L@144115@01@,0.0010603683
200922,L@145046@01@,0.0072071687
200922,L@145636@01@,0.0007324316
200922,L@147988@01@,0.0000691106
200922,L@148770@01@,0.0001566943
200922,L@150179@01@,0.0000280600
200922,L@150681@01@,0.0000008000
200922,L@154357@01@,0.0002522682
200922,L@154757@01@,0.0008369759
200922,L@155333@53@,0.0000435985
200922,L@156153@01@,0.0156475268
200922,L@157415@01@,0.0053487788
200922,L@157955@01@,0.0165428128
200922,L@158456@01@,0.0000364668
200922,L@158494@01@,0.0000423674
200922,L@160216@01@,0.0009020189
200922,L@160329@01@,0.0035058495
200922,L@160329@03@,0.0001516924
200922,L@161924@01@,0.0000253222
200922,L@162353@01@,0.0000509617
200922,L@162742@01@,0.0007244690
200922,L@163060@01@,0.0000216718
200922,L@164011@01@,0.0002691120
200922,L@164607@01@,0.0009054807
200922,L@170307@01@,0.0010142628
200922,L@170841@01@,0.0068466961
200922,L@174647@01@,0.0012209774
200922,L@175263@01@,0.0163983963
200922,L@175649@01@,0.0000006313
200922,L@176022@01@,0.0007203820
200922,L@176142@01@,0.0001738488
200922,L@176637@02@,0.0001869360
200922,L@177264@02@,0.0000584337
200922,L@178371@02@,0.0009377472
200922,L@178811@01@,0.0004943804
200922,L@178834@01@,0.0006563919
200922,L@179583@01@,0.0012270361
200922,L@179621@01@,0.0003344586
200922,L@179889@01@,0.0165603254
200922,L@183822@01@,0.0004939427
200922,L@184748@01@,0.0011452992
200922,L@190963@02@,0.0007382090
200922,L@264645@01@,0.0000243787
201137,L@002436@01@,0.0250065997
201137,L@003863@01@,0.0349068716
201137,L@005252@01@,0.0195361599
201137,L@005254@01@,0.0196833089
201137,L@008350@01@,0.0161390454
201137,L@008386@01@,0.0193904955
201137,L@008486@01@,0.0162023883
201137,L@009216@01@,0.0541349649
201137,L@012625@01@,0.0156131163
201137,L@014304@01@,0.0056534917
201137,L@021542@01@,0.0200667661
201137,L@021777@01@,0.0073414934
201137,L@023027@01@,0.0271353889
201137,L@025108@01@,0.0133651998
201137,L@025850@90@,0.0148404650
201137,L@025937@02@,0.0154377613
201137,L@027760@01@,0.0189870205
201137,L@028408@01@,0.0262937024
201137,L@030259@01@,0.0124527300
201137,L@030536@01@,0.0403254256
201137,L@062107@01@,0.0223822240
201137,L@064175@01@,0.0250220578
201137,L@065021@01@,0.0205122363
201137,L@065106@01@,0.0193221569
201137,L@066290@01@,0.0125079378
201137,L@066927@01@,0.0106126545
201137,L@120824@02@,0.0216525942
201137,L@125074@01@,0.0303961299
201137,L@133905@01@,0.0071029635
201137,L@142956@01@,0.0229515564
201137,L@144436@01@,0.0256972611
201137,L@147204@01@,0.0213149730
201137,L@150481@01@,0.0272448715
201137,L@150562@01@,0.0125106648
201137,L@156613@01@,0.0201095901
201137,L@161843@01@,0.0122177936
201137,L@166562@01@,0.0091807134
201137,L@175319@01@,0.0271963682
201137,L@175686@01@,0.0080019347
201137,L@175689@01@,0.0194901321
201137,L@175955@01@,0.0099724177
201137,L@176021@01@,0.0356041193
201137,L@177127@01@,0.0224943310
201137,L@177287@01@,0.0265793670
201137,L@179666@01@,0.0225014910
201137,L@179690@01@,0.0226175748
201137,L@180466@01@,0.0272297822
201137,L@180646@01@,0.0110986102
201137,L@187169@01@,0.0239630938
201290,L@001356@01@,0.0376785472
201290,L@001661@01@,0.0462505668
201290,L@001920@01@,0.0086336248
201290,L@001988@01@,0.0261475202
201290,L@002436@01@,0.0002174188
201290,L@002859@01@,0.0000595535
201290,L@003362@01@,0.0212035142
201290,L@003416@01@,0.0181478858
201290,L@003619@01@,0.0427719243
201290,L@004029@01@,0.0513674654
201290,L@004060@01@,0.0439399481
201290,L@004510@01@,0.0241871960
201290,L@005087@01@,0.0173048191
201290,L@005860@01@,0.0002604772
201290,L@006104@01@,0.0431005582
201290,L@006310@04@,0.0199410729
201290,L@007733@01@,0.0007476875
201290,L@008068@01@,0.0269961376
201290,L@008151@01@,0.0505320840
201290,L@008214@06@,0.0282081328
201290,L@008215@02@,0.0422375239
201290,L@008606@01@,0.0001041148
201290,L@008873@01@,0.0005993865
201290,L@008972@01@,0.0353274420
201290,L@009258@01@,0.0254063029
201290,L@009359@01@,0.0487944670
201290,L@009555@01@,0.0246862136
201290,L@010405@01@,0.0272322409
201290,L@010498@01@,0.0002178058
201290,L@010735@01@,0.0001239329
201290,L@010816@01@,0.0249403007
201290,L@011096@01@,0.0001624412
201290,L@011456@01@,0.0380577743
201290,L@011506@01@,0.0001908999
201290,L@011672@01@,0.0264343172
201290,L@012123@01@,0.0267076679
201290,L@012589@01@,0.0002420863
201290,L@014934@01@,0.0362722091
201290,L@019517@01@,0.0048639495
201290,L@023667@90@,0.0212528724
201290,L@110732@01@,0.0003499543
201290,L@112168@01@,0.0391348414
201290,L@120093@01@,0.0328938141
201290,L@126721@01@,0.0000666641
201290,L@128978@01@,0.0000711439
201290,L@162957@01@,0.0003071865
201290,L@176249@01@,0.0000531952
201290,L@176282@01@,0.0000951173
201290,L@178863@01@,0.0000953262
201290,L@186773@01@,0.0001280514
